"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.156970929E1,4.890330505E-1,-6.657106476E0,-3.877087555E0,7.719328200E0
7.157964529E1,5.125341797E-1,-7.413333893E0,-4.544549561E0,8.710519009E0
7.158958129E1,5.674699402E-1,-8.441845093E0,-5.512137451E0,1.009804090E1
7.159951729E1,4.062551880E-1,-9.605225830E0,-6.752607880E0,1.174832412E1
7.160945329E1,-6.885681152E-3,-1.091290649E1,-8.199349365E0,1.364994160E1
7.161939029E1,-7.453001404E-1,-1.227297821E1,-9.880204010E0,1.577339208E1
7.162932629E1,-1.552571411E0,-1.353904541E1,-1.139161102E1,1.776189827E1
7.163926229E1,-2.172881470E0,-1.452773941E1,-1.165311722E1,1.875024712E1
7.164919829E1,-2.224823456E0,-1.430245789E1,-1.116528168E1,1.828041728E1
7.165913375E1,-1.594035187E0,-1.240560242E1,-1.093326416E1,1.661253095E1
7.166907075E1,-5.233117676E-1,-9.780810699E0,-1.012015503E1,1.408387912E1
7.167900675E1,1.643582153E-1,-7.118746490E0,-8.819210358E0,1.133499169E1
7.168894275E1,9.136999512E-1,-5.058580627E0,-7.605534210E0,9.179773210E0
7.169887875E1,2.075583801E0,-4.601730652E0,-6.239025879E0,8.025547771E0
7.170881575E1,2.833607483E0,-5.410648499E0,-4.550686798E0,7.616639605E0
7.171875175E1,3.354823608E0,-6.470893707E0,-2.362986145E0,7.662311031E0
7.172868775E1,4.062551880E0,-8.549022217E0,-1.627116394E-1,9.466603600E0
7.173862375E1,4.949307861E0,-1.239452545E1,2.139500885E0,1.351655923E1
7.174855975E1,6.507417755E0,-1.706241852E1,2.974314880E0,1.850186911E1
7.175849675E1,8.227490845E0,-1.957464432E1,2.386337585E0,2.136709884E1
7.176843275E1,9.451645203E0,-1.987132736E1,2.251318359E-1,2.200577044E1
7.177836875E1,8.730444946E0,-1.876482834E1,-4.474495239E0,2.117452619E1
7.178830475E1,3.914360046E0,-1.553828796E1,-9.005572815E0,1.838099424E1
7.179824075E1,-9.072633362E-1,-1.098565521E1,-7.024442596E0,1.307098087E1
7.180817775E1,-2.827021179E0,-6.886130219E0,-5.093158722E0,9.019484680E0
7.181811375E1,-2.561323700E0,-3.977528687E0,-3.642375641E0,5.970595771E0
7.182804975E1,-1.251248016E0,-3.040926361E0,-1.298100586E0,3.535239718E0
7.183798575E1,1.136137390E-1,-3.437451782E0,2.327958984E0,4.153116405E0
7.184792275E1,1.269809418E0,-4.452341309E0,5.354215851E0,7.078374564E0
7.185785875E1,2.003583527E0,-5.374423828E0,5.220244446E0,7.755625733E0
7.186779475E1,2.627486115E0,-6.467301178E0,3.893852692E0,7.993231924E0
7.187773075E1,3.101101227E0,-7.523654480E0,3.193459167E0,8.741875486E0
7.188766675E1,3.507506104E0,-8.390352173E0,2.615660706E0,9.462678774E0
7.189760375E1,3.497476959E0,-9.180858307E0,2.150428162E0,1.005707938E1
7.190753975E1,3.077749786E0,-9.823322296E0,2.012714539E0,1.048910027E1
7.191747575E1,2.437231750E0,-1.046743286E1,2.530188446E0,1.104124553E1
7.192741175E1,1.882485352E0,-1.108639572E1,3.306923218E0,1.172124833E1
7.193734875E1,1.228794708E0,-1.135508698E1,3.513793030E0,1.194967272E1
7.194728475E1,6.685098267E-1,-1.130823441E1,2.690355377E0,1.164307016E1
7.195722075E1,4.474195862E-1,-1.116827545E1,1.753753052E0,1.131398297E1
7.196715675E1,-9.879455566E-3,-1.110780121E1,1.451980591E-1,1.110875456E1
7.197709275E1,-4.851411438E-1,-1.052506302E1,-7.334298248E0,1.283761054E1
7.198702975E1,1.326242065E-1,-9.840835876E0,-1.025562332E1,1.421398782E1
7.199696575E1,4.569996643E-1,-9.448352051E0,-7.307803345E0,1.195341771E1
7.200690175E1,6.483018494E-1,-9.521400146E0,-4.212090912E0,1.043163774E1
7.201683775E1,8.077203369E-1,-9.811796265E0,-1.346300354E0,9.936613242E0
7.202677375E1,6.396199036E-1,-9.883197784E0,3.679348755E-1,9.910705734E0
7.203671075E1,6.477030945E-1,-9.693841553E0,8.756790161E-1,9.754839675E0
7.204664675E1,6.521937561E-1,-9.306447144E0,1.513802032E0,9.451291537E0
7.205658275E1,7.692503357E-1,-8.696315918E0,2.087558899E0,8.976388961E0
7.206651875E1,1.045875092E0,-8.492439880E0,2.151176605E0,8.822865216E0
7.207645575E1,7.867639160E-1,-8.662486267E0,1.716480560E0,8.865888072E0
7.208639175E1,3.713777161E-1,-8.745114441E0,7.304809570E-1,8.783424755E0
7.209632775E1,3.508703613E-1,-9.095236359E0,-1.803749084E-1,9.103788746E0
7.210626375E1,7.825726318E-1,-9.877808990E0,-1.115630035E0,9.971367045E0
7.211619975E1,9.391470337E-1,-1.002974304E1,-1.485810242E0,1.018260157E1
7.212613675E1,9.131011963E-1,-9.686207428E0,-1.341809692E0,9.821243373E0
7.213607275E1,9.589059448E-1,-9.466614075E0,-1.010997620E0,9.568615304E0
7.214600875E1,1.093027039E0,-9.645192719E0,-5.569917297E-1,9.722895169E0
7.215594475E1,1.103654938E0,-9.628726959E0,-2.582130432E-1,9.695210728E0
7.216588075E1,1.169218597E0,-9.454638977E0,1.070274353E-1,9.527262208E0
7.217581775E1,1.394949188E0,-9.382788391E0,3.134481812E-1,9.491093245E0
7.218575375E1,1.648372192E0,-9.219028931E0,3.118016052E-1,9.370423979E0
7.219568975E1,1.782044220E0,-9.057814178E0,2.583627319E-1,9.235065273E0
7.220562575E1,1.884880371E0,-8.970395966E0,1.929487610E-1,9.168315386E0
7.221556275E1,1.997146912E0,-9.101373596E0,2.185455322E-2,9.317943697E0
7.222549875E1,2.180365906E0,-9.318871307E0,-2.439926147E-2,9.570577477E0
7.223543475E1,2.171983337E0,-9.401948547E0,-2.544708252E-3,9.649567585E0
7.224537075E1,2.165397034E0,-9.447603607E0,1.070274353E-1,9.693173531E0
7.225530675E1,2.122286682E0,-9.611213379E0,-5.358856201E-2,9.842885507E0
7.226524375E1,1.883832550E0,-9.874815216E0,-3.649411011E-1,1.005952199E1
7.227517975E1,1.528621216E0,-1.007764343E1,-4.228706360E-1,1.020168611E1
7.228511575E1,1.121767273E0,-1.023257126E1,-4.647834778E-1,1.030436316E1
7.229505175E1,6.803352356E-1,-1.044318329E1,-7.020401001E-1,1.048884138E1
7.230498875E1,2.956352234E-1,-1.072549622E1,-8.933422852E-1,1.076669539E1
7.231492475E1,-7.035369873E-2,-1.099792969E1,-9.957293701E-1,1.104313742E1
7.232486075E1,-3.603007507E-1,-1.121901993E1,-9.889933777E-1,1.126828881E1
7.233479675E1,-5.113366699E-1,-1.150597321E1,-1.044378204E0,1.156458432E1
7.234473275E1,-5.761518860E-1,-1.164907562E1,-1.172661438E0,1.172211793E1
7.235466975E1,-5.879772949E-1,-1.165311722E1,-1.140478363E0,1.172354678E1
7.236460575E1,-5.728587341E-1,-1.150432663E1,-8.264314270E-1,1.154818978E1
7.237454175E1,-6.322851562E-1,-1.142349472E1,-4.379891968E-1,1.144936027E1
7.238447775E1,-7.032376099E-1,-1.147588577E1,-6.493496704E-1,1.151573499E1
7.239441375E1,-6.771917725E-1,-1.183468964E1,-1.651815033E0,1.196858222E1
7.240435075E1,-5.390290833E-1,-1.237581436E1,-2.298170929E0,1.259892547E1
7.241428675E1,3.891906738E-2,-1.266785706E1,-1.838177490E0,1.280058645E1
7.242422275E1,7.798782349E-1,-1.248598526E1,-1.352437592E0,1.258320807E1
7.243415875E1,7.749385071E-1,-1.226878693E1,-1.309626617E0,1.236279840E1
7.244409575E1,-1.642085266E-1,-1.227267883E1,-1.177900543E0,1.233016869E1
7.245403175E1,-1.243913269E0,-1.220382202E1,-7.717950439E-1,1.229130830E1
7.246396775E1,-1.945055237E0,-1.205503143E1,-3.409909058E-1,1.221569881E1
7.247390375E1,-2.058668976E0,-1.192510162E1,1.862127686E-1,1.210292700E1
7.248383975E1,-1.590442657E0,-1.191297684E1,7.807763672E-1,1.204400833E1
7.249377675E1,-5.662724304E-1,-1.184456909E1,1.441203003E0,1.194535674E1
7.250371275E1,1.080153809E0,-1.132904114E1,1.951940918E0,1.154660031E1
7.251364875E1,2.692600708E0,-1.084898941E1,2.020049286E0,1.135919315E1
7.252358475E1,3.879183197E0,-1.041713745E1,1.558558960E0,1.122470138E1
7.253352175E1,4.834496613E0,-1.042462189E1,9.494755554E-1,1.153024730E1
7.254345775E1,4.974754944E0,-1.119162689E1,5.876779175E-1,1.226156860E1
7.255339375E1,4.839586029E0,-1.192570038E1,9.196875000E-1,1.290309062E1
7.256332975E1,5.571264496E0,-1.225995529E1,1.039438477E0,1.350651414E1
7.257326575E1,6.897656250E0,-1.227133163E1,5.120851135E-1,1.408635769E1
7.258320275E1,7.101232910E0,-1.153695877E1,-1.115180969E-1,1.354774383E1
7.259313875E1,5.820496216E0,-1.042387344E1,2.784210205E-2,1.193884789E1
7.260307475E1,3.927682343E0,-9.590556335E0,2.059716797E-1,1.036570710E1
7.261301075E1,2.309996338E0,-9.204359436E0,-3.817062378E-2,9.489877381E0
7.262294675E1,1.128203888E0,-9.647138672E0,-4.697232056E-1,9.724236137E0
7.263288375E1,1.984872437E-1,-1.029499146E1,-9.945318604E-1,1.034482189E1
7.264281975E1,-1.936972046E-1,-1.066292633E1,-1.345701599E0,1.074925250E1
7.265275575E1,-1.037342834E-1,-1.107846222E1,-1.174308014E0,1.114100917E1
7.266269150E1,-1.477427673E-1,-1.110465775E1,-4.185296631E-1,1.111352413E1
7.267262850E1,-6.442602539E-1,-1.056338333E1,7.824229431E-1,1.061189542E1
7.268256450E1,-7.349716187E-1,-1.009934830E1,9.675878906E-1,1.017217998E1
7.269250050E1,-5.316943359E-1,-9.607920227E0,1.035845947E-1,9.623178255E0
7.270243650E1,-1.190025330E-1,-9.137149200E0,-6.375242615E-1,9.160136151E0
7.271237250E1,4.581971741E-1,-8.856033783E0,-1.125958557E0,8.939074991E0
7.272230950E1,1.012793884E0,-8.656947784E0,-1.340761871E0,8.818511144E0
7.273224550E1,1.459914093E0,-8.703950043E0,-1.493893433E0,8.951078879E0
7.274218150E1,1.809736633E0,-8.719367981E0,-1.373992767E0,9.010570503E0
7.275211750E1,2.005679169E0,-8.481961670E0,-1.150208130E0,8.791439099E0
7.276205450E1,2.270628204E0,-8.170459442E0,-9.128018188E-1,8.529089465E0
7.277199050E1,2.582878876E0,-7.765551453E0,-6.756948853E-1,8.211675604E0
7.278192650E1,2.991379395E0,-7.297474823E0,-5.219645691E-1,7.904045577E0
7.279186250E1,3.443738708E0,-6.743776245E0,-5.237608337E-1,7.590268753E0
7.280179850E1,3.777245178E0,-6.232888641E0,-6.959028625E-1,7.321254178E0
7.281173550E1,3.860921173E0,-5.854924622E0,-9.797126770E-1,7.081432875E0
7.282167150E1,3.776047668E0,-5.624403992E0,-1.287472687E0,6.895653861E0
7.283160750E1,3.403921509E0,-5.541326752E0,-1.394649811E0,6.651167710E0
7.284154350E1,2.857108612E0,-5.569019165E0,-1.371448059E0,6.407644954E0
7.285147950E1,2.293829956E0,-5.672154694E0,-1.393751678E0,6.275152466E0
7.286141650E1,1.753154297E0,-5.872288513E0,-1.569635925E0,6.326221567E0
7.287135250E1,1.267414398E0,-6.068231049E0,-1.885628815E0,6.479611357E0
7.288128850E1,9.704319763E-1,-6.157595215E0,-2.102976837E0,6.578771058E0
7.289122450E1,8.527766418E-1,-6.178851013E0,-2.156415710E0,6.599663367E0
7.290116150E1,8.927435303E-1,-6.070775757E0,-2.166145477E0,6.507187989E0
7.291109750E1,9.113049316E-1,-5.968688049E0,-2.231409760E0,6.436994891E0
7.292103350E1,9.225315857E-1,-5.986800385E0,-2.411335602E0,6.519768612E0
7.293096950E1,9.440867615E-1,-6.019432526E0,-2.744692383E0,6.682679404E0
7.294090550E1,9.243278503E-1,-6.102659454E0,-3.084934845E0,6.900265023E0
7.295084250E1,9.195378113E-1,-6.246959381E0,-3.453169098E0,7.196834590E0
7.296077850E1,1.087338867E0,-6.581813049E0,-3.921395416E0,7.738211088E0
7.297071450E1,1.264270935E0,-7.212900696E0,-4.526586914E0,8.608966636E0
7.298065050E1,1.176703033E0,-8.190368042E0,-5.319039001E0,9.836611947E0
7.299058650E1,8.518785095E-1,-9.402098236E0,-6.201004944E0,1.129502592E1
7.300052350E1,2.528242493E-1,-1.052102142E1,-7.270830231E0,1.279143401E1
7.301045950E1,-4.567002869E-1,-1.123982666E1,-8.489595795E0,1.409310169E1
7.302039550E1,-1.106049957E0,-1.165072220E1,-9.545050964E0,1.510200888E1
7.303033150E1,-1.577569427E0,-1.187345901E1,-9.989925842E0,1.559699883E1
7.304026850E1,-1.784139862E0,-1.183349213E1,-9.794881439E0,1.546461747E1
7.305020450E1,-1.422491913E0,-1.115645004E1,-9.218729553E0,1.454217437E1
7.306014050E1,-7.728428650E-1,-9.654024353E0,-8.752598877E0,1.305394421E1
7.307007650E1,-3.667373657E-1,-8.213869171E0,-8.211923218E0,1.162057770E1
7.308001250E1,3.378474426E-1,-7.617658997E0,-7.241491241E0,1.051580072E1
7.308994950E1,1.673370209E0,-8.047714691E0,-6.616391144E0,1.055189610E1
7.309988550E1,2.963387604E0,-9.131760406E0,-6.048023071E0,1.134677475E1
7.310982150E1,4.546196136E0,-1.145028900E1,-4.624034271E0,1.315897832E1
7.311975750E1,6.002068634E0,-1.587359070E1,-2.555336151E0,1.716174386E1
7.312969450E1,7.203919373E0,-2.046948349E1,-8.060737610E-1,2.171510911E1
7.313963050E1,7.790549469E0,-2.253114624E1,-2.395019531E-2,2.384000389E1
7.314956650E1,7.878416748E0,-2.087409210E1,-7.286846924E-1,2.232326484E1
7.315950250E1,6.106701050E0,-1.643791718E1,-3.188369751E0,1.782309234E1
7.316943850E1,2.099833374E0,-1.146540756E1,-5.172793121E0,1.275235898E1
7.317937550E1,1.402583313E-1,-7.520211639E0,-3.558400269E0,8.320785298E0
7.318931150E1,-8.969348145E-1,-4.280348969E0,-1.733694763E0,4.704420994E0
7.319924750E1,-7.818241882E-1,-2.332749023E0,-2.224374390E-1,2.470312831E0
7.320918350E1,2.257305908E-1,-1.974543915E0,2.283651123E0,3.027348745E0
7.321911950E1,1.296154633E0,-2.898871765E0,4.233346710E0,5.291946590E0
7.322905650E1,2.039508820E0,-4.321663055E0,3.987857208E0,6.224096152E0
7.323899250E1,2.594255219E0,-6.353537750E0,3.005749512E0,7.492138027E0
7.324892850E1,3.256328430E0,-8.621471558E0,2.767594757E0,9.622527080E0
7.325886450E1,3.870052185E0,-1.052745804E1,2.703527985E0,1.153749281E1
7.326880150E1,4.090543671E0,-1.179202835E1,2.721490631E0,1.277462295E1
7.327873750E1,3.672612762E0,-1.222178467E1,3.040028229E0,1.311876048E1
7.328867350E1,3.035986633E0,-1.229468307E1,3.277284851E0,1.308117131E1
7.329860950E1,2.179617462E0,-1.193034073E1,3.485501862E0,1.261873549E1
7.330854550E1,1.288071442E0,-1.143412262E1,3.271746368E0,1.196255041E1
7.331848250E1,7.090754700E-1,-1.074405762E1,2.863844604E0,1.114177580E1
7.332841850E1,5.138813782E-1,-9.958940277E0,2.207758942E0,1.021365581E1
7.333835450E1,6.342311096E-1,-9.577084351E0,1.320703583E0,9.688501004E0
7.334829050E1,7.711962891E-1,-9.401649170E0,5.948629761E-1,9.451963436E0
7.335822750E1,7.777825928E-1,-9.232949982E0,-1.113684082E0,9.332341794E0
7.336816350E1,8.288264465E-1,-8.935967560E0,-7.685018921E0,1.181515913E1
7.337809950E1,1.416204987E0,-8.865015106E0,-9.011410675E0,1.272004920E1
7.338803550E1,1.479074249E0,-9.091045074E0,-6.412215729E0,1.122280142E1
7.339797150E1,1.343306580E0,-9.466614075E0,-3.574566650E0,1.020778043E1
7.340790850E1,1.090482330E0,-1.018736526E1,-1.385369110E0,1.033880120E1
7.341784450E1,6.842271423E-1,-1.066562073E1,1.190025330E-1,1.068820817E1
7.342778050E1,5.060975647E-1,-1.060888870E1,5.712121582E-1,1.063630282E1
7.343771650E1,6.098318481E-1,-1.015009277E1,4.691244507E-1,1.017921195E1
7.344765350E1,8.144563293E-1,-9.597891083E0,3.619473267E-1,9.639183483E0
7.345758950E1,1.062041473E0,-9.121132507E0,2.903961182E-1,9.187345657E0
7.346752550E1,1.418600006E0,-9.072633362E0,-8.607101440E-2,9.183273399E0
7.347746150E1,1.710942078E0,-9.346414032E0,-7.493417358E-1,9.531227155E0
7.348739750E1,1.567839661E0,-9.622889099E0,-1.490899658E0,9.863107908E0
7.349733450E1,1.311273193E0,-9.793683929E0,-2.022294617E0,1.008589896E1
7.350727050E1,1.129850464E0,-9.870474243E0,-1.910327454E0,1.011692517E1
7.351720650E1,1.055455170E0,-9.872420197E0,-1.279838562E0,1.001082678E1
7.352714250E1,1.113085327E0,-9.771679688E0,-5.674699402E-1,9.851228603E0
7.353707850E1,1.237925720E0,-9.663903809E0,4.505630493E-2,9.742973211E0
7.354701550E1,1.405577087E0,-9.562414856E0,3.616479492E-1,9.671929180E0
7.355695150E1,1.655557251E0,-9.505233765E0,3.511697388E-1,9.654722105E0
7.356688750E1,1.920955353E0,-9.516460419E0,6.286926270E-3,9.708405013E0
7.357682350E1,2.166295166E0,-9.527687073E0,-4.004173279E-1,9.779058735E0
7.358676050E1,2.356549530E0,-9.568252716E0,-7.340734863E-1,9.881480133E0
7.359669650E1,2.445614319E0,-9.584868164E0,-1.005309448E0,9.942905722E0
7.360663250E1,2.517315216E0,-9.626631317E0,-1.153950348E0,1.001701092E1
7.361656850E1,2.535726929E0,-9.715696106E0,-1.153950348E0,1.010723816E1
7.362650450E1,2.471061401E0,-9.845476227E0,-9.389973450E-1,1.019417788E1
7.363644150E1,2.283351746E0,-9.967472534E0,-4.933740234E-1,1.023755937E1
7.364637750E1,1.960323486E0,-9.899513855E0,5.209167480E-2,1.009187576E1
7.365631350E1,1.638492737E0,-9.533225555E0,4.082011414E-1,9.681615367E0
7.366624975E1,1.329984283E0,-9.005423126E0,5.189707947E-1,9.117885422E0
7.367618575E1,9.831555176E-1,-8.602012024E0,5.279521179E-1,8.674095865E0
7.368612275E1,5.995033264E-1,-8.559799805E0,5.144801331E-1,8.596177449E0
7.369605875E1,4.432283020E-1,-8.898246002E0,5.013075256E-1,8.923370578E0
7.370599475E1,6.056405640E-1,-9.689650269E0,3.635939026E-1,9.715365322E0
7.371593075E1,9.331594849E-1,-1.064122147E1,1.032852173E-1,1.068255816E1
7.372586775E1,1.263672180E0,-1.111887817E1,-1.571731567E-1,1.119156033E1
7.373580375E1,1.510808258E0,-1.093640762E1,-5.385800171E-1,1.105339865E1
7.374573975E1,1.713486786E0,-1.028181885E1,-1.084045715E0,1.047983735E1
7.375567575E1,1.944755859E0,-9.579629059E0,-1.524729309E0,9.893238485E0
7.376561175E1,2.082170105E0,-9.176068268E0,-1.499731293E0,9.528108687E0
7.377554875E1,2.062860260E0,-9.107510834E0,-1.006057892E0,9.392246724E0
7.378548475E1,2.007026367E0,-9.169781342E0,-3.597019958E-1,9.393744206E0
7.379542075E1,2.000440063E0,-9.283993835E0,1.004411316E-1,9.497599192E0
7.380535675E1,2.014510803E0,-9.395811310E0,3.495231628E-1,9.615700203E0
7.381529375E1,2.082170105E0,-9.478439484E0,4.173321533E-1,9.713414102E0
7.382522975E1,2.265239410E0,-9.560169525E0,3.224295044E-1,9.830163362E0
7.383516575E1,2.497705994E0,-9.544152832E0,1.013392639E-1,9.866086263E0
7.384510175E1,2.622995453E0,-9.419312439E0,-1.821711731E-1,9.779403781E0
7.385503775E1,2.467169495E0,-9.210197296E0,-4.167333984E-1,9.544020446E0
7.386497475E1,2.188149719E0,-9.031918030E0,-5.069956970E-1,9.307018165E0
7.387491075E1,1.867217102E0,-8.982371063E0,-3.879931641E-1,9.182593769E0
7.388484675E1,1.545236664E0,-9.094338226E0,-2.514770508E-2,9.224715526E0
7.389478275E1,1.308878174E0,-9.354497223E0,3.815565491E-1,9.453325646E0
7.390471975E1,1.088985443E0,-9.656119995E0,6.307882690E-1,9.737783962E0
7.391465575E1,9.428892517E-1,-9.908794556E0,6.415658569E-1,9.974209564E0
7.392459175E1,1.017284546E0,-1.005548950E1,5.152285767E-1,1.011994059E1
7.393452775E1,7.649093628E-1,-1.017314484E1,9.220825195E-1,1.024344661E1
7.394446375E1,4.619393921E-1,-1.030801437E1,1.202748871E0,1.038822185E1
7.395440075E1,2.276615753E0,-9.998009033E0,-1.195563812E0,1.032339754E1
7.396433675E1,2.234403534E0,-9.942773895E0,-5.245092773E-1,1.020423549E1
7.397427275E1,2.665806427E0,-9.774523773E0,-6.518943787E-1,1.015247779E1
7.398420875E1,2.682721252E0,-9.597292328E0,-3.264710999E-1,9.970536431E0
7.399414575E1,2.572250977E0,-9.440717926E0,7.424560547E-2,9.785149077E0
7.400408175E1,2.435884552E0,-9.417067108E0,3.905378723E-1,9.734844955E0
7.401401775E1,2.221829681E0,-9.547745361E0,7.819738770E-1,9.833994700E0
7.402395375E1,1.952839050E0,-9.720336456E0,7.617658997E-1,9.943782402E0
7.403388975E1,2.104174347E0,-9.809850311E0,4.846920776E-1,1.004468214E1
7.404382675E1,2.264940033E0,-9.834998016E0,1.074765015E-1,1.009300206E1
7.405376275E1,2.285447388E0,-9.781409454E0,-3.454815674E-1,1.005080087E1
7.406369875E1,2.242337036E0,-9.629325714E0,-7.369175720E-1,9.914385336E0
7.407363475E1,2.024839325E0,-9.490414581E0,-8.244854736E-1,9.738979388E0
7.408357075E1,1.688937836E0,-9.495204620E0,-6.258485413E-1,9.664528348E0
7.409350775E1,1.374591522E0,-9.581275635E0,-3.418890381E-1,9.685413401E0
7.410344375E1,1.177900543E0,-9.634265442E0,-1.016386414E-1,9.706536494E0
7.411337975E1,1.097218323E0,-9.660011902E0,1.196012878E-1,9.722860817E0
7.412331575E1,1.056353302E0,-9.680968323E0,2.820135498E-1,9.742513105E0
7.413325275E1,1.060843964E0,-9.714348907E0,3.577560425E-1,9.778647861E0
7.414318875E1,1.175505524E0,-9.776918793E0,2.866539001E-1,9.851503681E0
7.415312475E1,1.400038605E0,-9.790390778E0,8.861572266E-2,9.890384847E0
7.416306075E1,1.611099701E0,-9.779613190E0,-1.730401611E-1,9.912942010E0
7.417299675E1,1.769919434E0,-9.716444550E0,-3.577560425E-1,9.882808248E0
7.418293375E1,1.893412628E0,-9.631121979E0,-4.143383789E-1,9.824214892E0
7.419286975E1,1.934127960E0,-9.596693573E0,-4.077520752E-1,9.798144735E0
7.420280575E1,1.910177765E0,-9.571396179E0,-4.252656555E-1,9.769404014E0
7.421274175E1,1.824256439E0,-9.586814117E0,-4.477189636E-1,9.769102761E0
7.422267775E1,1.714235229E0,-9.694290619E0,-3.680845642E-1,9.851566336E0
7.423261475E1,1.657802582E0,-9.825417938E0,-2.004331970E-1,9.966309273E0
7.424255075E1,1.587149506E0,-9.871522064E0,-7.379653931E-2,9.998571765E0
7.425248675E1,1.466051331E0,-9.801767120E0,-4.041595459E-3,9.910800246E0
7.426242275E1,1.316212921E0,-9.723180542E0,-1.556762695E-2,9.811875389E0
7.427235975E1,1.264420624E0,-9.691895599E0,-7.529342651E-2,9.774316801E0
7.428229575E1,1.275796967E0,-9.719438324E0,-1.607656860E-1,9.804131009E0
7.429223175E1,1.237925720E0,-9.814041595E0,-2.264790344E-1,9.894400703E0
7.430216775E1,1.187929688E0,-9.858050079E0,-2.600093079E-1,9.932770668E0
7.431210375E1,1.052910461E0,-9.856852570E0,-2.314187622E-1,9.915629968E0
7.432204075E1,9.352551270E-1,-9.782906342E0,-1.555265808E-1,9.828740873E0
7.433197675E1,9.937834167E-1,-9.702074432E0,-8.352630615E-2,9.753195908E0
7.434191275E1,1.165326691E0,-9.725126495E0,-2.709365845E-2,9.794733570E0
7.435184875E1,1.365011444E0,-9.795779572E0,-3.532653809E-2,9.890490464E0
7.436178575E1,1.535955963E0,-9.814790039E0,-9.669891357E-2,9.934717656E0
7.437172175E1,1.650467834E0,-9.743837585E0,-1.851649475E-1,9.884366496E0
7.438165775E1,1.703906708E0,-9.633217621E0,-2.329156494E-1,9.785521422E0
7.439159375E1,1.685794373E0,-9.547445984E0,-2.222877502E-1,9.697682163E0
7.440152975E1,1.628613281E0,-9.538165283E0,-1.588197327E-1,9.677510108E0
7.441146675E1,1.527872772E0,-9.558073883E0,-5.852828979E-2,9.679596950E0
7.442140275E1,1.429976349E0,-9.613309021E0,4.580474854E-2,9.719189306E0
7.443133875E1,1.366658020E0,-9.653275909E0,6.316864014E-2,9.749742571E0
7.444127475E1,1.329684906E0,-9.648036804E0,5.837860107E-3,9.739235607E0
7.445121075E1,1.288819885E0,-9.625284119E0,-6.496490479E-2,9.711404198E0
7.446114775E1,1.309476929E0,-9.626182251E0,-1.269360352E-1,9.715669164E0
7.447108375E1,1.298250275E0,-9.664652252E0,-1.219963074E-1,9.752222312E0
7.448101975E1,1.288819885E0,-9.662406921E0,-9.864486694E-2,9.748481678E0
7.449095575E1,1.338067474E0,-9.642797699E0,-8.502319336E-2,9.735563721E0
7.450089275E1,1.369651794E0,-9.642648010E0,-8.846603394E-2,9.739837418E0
7.451082875E1,1.416504364E0,-9.706116028E0,-1.107696533E-1,9.809558750E0
7.452076475E1,1.441801758E0,-9.782307587E0,-1.498384094E-1,9.889124611E0
7.453070075E1,1.445843353E0,-9.813442841E0,-1.826202393E-1,9.921062117E0
7.454063675E1,1.479822693E0,-9.768236847E0,-2.100132751E-1,9.881924503E0
7.455057375E1,1.525627441E0,-9.694889374E0,-2.420466614E-1,9.817179108E0
7.456050975E1,1.541195068E0,-9.650880890E0,-2.477348328E-1,9.776305884E0
7.457044575E1,1.508562927E0,-9.679172058E0,-1.904040527E-1,9.797876685E0
7.458038175E1,1.454375610E0,-9.745783539E0,-1.152603149E-1,9.854379237E0
7.459031875E1,1.399439850E0,-9.794132996E0,-5.628295898E-2,9.893767776E0
7.460025475E1,1.391206970E0,-9.756112061E0,-8.592132568E-2,9.855179443E0
7.461019075E1,1.389111328E0,-9.708660736E0,-1.625619507E-1,9.808881178E0
7.462012675E1,1.392853546E0,-9.674681396E0,-2.236349487E-1,9.776988990E0
7.463006275E1,1.380429382E0,-9.680219879E0,-2.269281006E-1,9.780784148E0
7.463999975E1,1.370699615E0,-9.690847778E0,-2.014810181E-1,9.789379076E0
7.464993575E1,1.368603973E0,-9.720336456E0,-1.486408997E-1,9.817337306E0
7.465987217E1,1.373693390E0,-9.718091125E0,-1.014889526E-1,9.815224331E0
7.466980817E1,1.377435608E0,-9.697883148E0,-7.783813477E-2,9.795525774E0
7.467974517E1,1.372196503E0,-9.688153381E0,-8.652008057E-2,9.785229936E0
7.468968117E1,1.362766113E0,-9.660910034E0,-1.002914429E-1,9.757067825E0
7.469961717E1,1.351240082E0,-9.635462952E0,-1.207987976E-1,9.730497850E0
7.470955317E1,1.306483154E0,-9.640103302E0,-1.489402771E-1,9.729371671E0
7.471948917E1,1.323547668E0,-9.670041046E0,-1.809736633E-1,9.761876035E0
7.472942617E1,1.374890900E0,-9.721533966E0,-1.963916016E-1,9.820240185E0
7.473936217E1,1.380279694E0,-9.768386536E0,-1.990859985E-1,9.867430404E0
7.474929817E1,1.352138214E0,-9.786498871E0,-2.052232361E-1,9.881596757E0
7.475923417E1,1.345102844E0,-9.762548676E0,-2.155517578E-1,9.857135530E0
7.476917017E1,1.367406464E0,-9.718240814E0,-2.291734314E-1,9.816645324E0
7.477910717E1,1.397044830E0,-9.702673187E0,-2.252815247E-1,9.805322687E0
7.478904317E1,1.405876465E0,-9.707912292E0,-1.990859985E-1,9.811202013E0
7.479897917E1,1.376387787E0,-9.713600464E0,-1.767823792E-1,9.812223465E0
