"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.798241287E1,4.035607910E-1,8.833131409E0,3.483855286E0,9.503910745E0
6.799235087E1,1.595681763E-1,8.740324402E0,3.144211578E0,9.290037627E0
6.800228787E1,-5.628295898E-2,8.527167664E0,2.679727478E0,8.938495147E0
6.801222587E1,1.013392639E0,8.412057037E0,2.848276978E0,8.938811441E0
6.802216287E1,6.912625122E-1,8.129444733E0,2.380948792E0,8.499095991E0
6.803210087E1,9.469308472E-1,7.999963989E0,2.028581543E0,8.307300701E0
6.804203787E1,1.591640167E0,7.893834686E0,2.008373566E0,8.299367979E0
6.805197587E1,1.500779114E0,7.829169159E0,1.892364807E0,8.193245525E0
6.806191287E1,1.136586456E0,7.808961182E0,1.975591736E0,8.134781264E0
6.807185087E1,1.023421783E0,7.714806976E0,2.214195557E0,8.091248407E0
6.808178887E1,8.294252014E-1,7.749385071E0,2.432142334E0,8.164326762E0
6.809172587E1,2.917433167E-1,7.944878540E0,2.565215607E0,8.353833868E0
6.810166387E1,-3.177891541E-1,8.177195435E0,2.621049500E0,8.592870044E0
6.811160087E1,-9.123527527E-1,8.343200226E0,2.663710785E0,8.805494461E0
6.812153887E1,-1.408570862E0,8.459059296E0,2.807112579E0,9.023283054E0
6.813147587E1,-1.784738617E0,8.461154938E0,3.078348541E0,9.178925022E0
6.814141387E1,-1.971550140E0,8.392447815E0,3.345542908E0,9.247315699E0
6.815135187E1,-2.066752167E0,8.156388702E0,3.563938751E0,9.137822531E0
6.816128887E1,-2.055974579E0,7.771389313E0,3.692671051E0,8.846318037E0
6.817122687E1,-1.992207184E0,7.321275330E0,3.799997864E0,8.485867409E0
6.818116387E1,-1.913021851E0,6.910529480E0,3.857328644E0,8.142116098E0
6.819110187E1,-1.877845001E0,6.659052429E0,3.852688293E0,7.919121680E0
6.820103887E1,-1.833836517E0,6.479875031E0,3.947141876E0,7.805873800E0
6.821097687E1,-1.875899048E0,6.070326691E0,4.182153168E0,7.606462285E0
6.822091487E1,-2.119891663E0,6.953340454E0,4.222419434E0,8.406646775E0
6.823085187E1,-2.363435211E0,8.275690613E0,4.237687683E0,9.593272539E0
6.824078987E1,-2.954855347E0,8.660091248E0,4.434378662E0,1.016818886E1
6.825072687E1,-3.470682678E0,9.125922546E0,4.662803650E0,1.081988163E1
6.826066487E1,-4.080813904E0,1.006746460E1,4.533322906E0,1.177106207E1
6.827060187E1,-4.699477386E0,1.143651764E1,3.830983429E0,1.294432144E1
6.828053987E1,-4.775369568E0,1.286694305E1,3.124901733E0,1.407577312E1
6.829047787E1,-4.662803650E0,1.289463547E1,3.420087891E0,1.413189170E1
6.830041487E1,-5.109175415E0,1.193992081E1,4.565505981E0,1.376623504E1
6.831035287E1,-5.560037842E0,1.108609634E1,5.565576324E0,1.359379244E1
6.832028987E1,-6.509363708E0,9.784702606E0,6.479126587E0,1.341981007E1
6.833022787E1,-7.598798218E0,8.500074005E0,6.981332245E0,1.336906849E1
6.834016487E1,-8.154742126E0,8.395740967E0,6.582112427E0,1.342804861E1
6.835010287E1,-6.979236603E0,9.552685089E0,4.763993225E0,1.275379032E1
6.836003987E1,-5.075345764E0,1.054317535E1,2.183659058E0,1.190319487E1
6.836997787E1,-3.469934235E0,1.128413452E1,2.841091919E-1,1.180901577E1
6.837991587E1,-1.876348114E0,1.247700394E1,-3.339555359E-1,1.262172079E1
6.838985287E1,2.505789185E-1,1.485256393E1,1.166075134E-1,1.485513522E1
6.839979087E1,2.888094177E0,1.788076675E1,-1.121168518E-1,1.811285394E1
6.840972787E1,5.190157013E0,1.986878265E1,-1.821112976E0,2.061607883E1
6.841966587E1,6.789880371E0,1.897035095E1,-3.149899750E0,2.039359113E1
6.842960287E1,7.956254883E0,1.506931320E1,-2.764600983E0,1.726352255E1
6.843954087E1,5.394631805E0,1.068837341E1,-1.780098267E0,1.210421944E1
6.844947887E1,2.035616913E0,8.425978088E0,-6.652166748E-1,8.693868885E0
6.845941587E1,5.662724304E-1,6.891219635E0,1.901046753E-2,6.914472787E0
6.846935387E1,-4.281097412E-2,5.663622437E0,2.625540161E-1,5.669866532E0
6.847929087E1,-4.210743713E-1,4.828509064E0,3.052153015E-1,4.856434884E0
6.848922887E1,-6.342311096E-1,4.366419983E0,9.894424438E-2,4.413350488E0
6.849916587E1,-3.005749512E-1,4.445755005E0,4.475692749E-2,4.456129043E0
6.850910387E1,4.459226990E-1,5.149890747E0,2.374063110E-1,5.174609504E0
6.851904187E1,1.377585297E0,6.411766663E0,6.224057007E-1,6.587555073E0
6.852897887E1,1.907782745E0,7.993677063E0,8.896000671E-1,8.266189949E0
6.853891687E1,1.917512512E0,9.861792297E0,5.357359314E-1,1.006075616E1
6.854885387E1,1.958527222E0,1.144310394E1,2.186952209E-1,1.161155822E1
6.855879187E1,2.134561157E0,1.202314774E1,1.972897339E-1,1.221275383E1
6.856872887E1,2.589315491E0,1.164039368E1,3.320095825E-1,1.192952430E1
6.857866687E1,3.086731110E0,1.084764221E1,3.121009827E-1,1.128258204E1
6.858860387E1,3.641627197E0,9.930798798E0,-1.303788757E-1,1.057824239E1
6.859854187E1,4.013304291E0,9.085506592E0,-5.547463989E-1,9.947903544E0
6.860847987E1,4.321513367E0,8.340954895E0,-5.258564758E-1,9.408694456E0
6.861841687E1,4.184697876E0,8.155789948E0,-5.004093933E-1,9.180360317E0
6.862835487E1,3.470083923E0,8.249195709E0,-5.321434021E-1,8.965148570E0
6.863829187E1,2.797682190E0,8.375233612E0,-2.757266235E-1,8.834454644E0
6.864822987E1,2.238295441E0,8.585546265E0,1.061293030E-1,8.873152460E0
6.865816687E1,1.407223663E0,8.938362579E0,5.002597046E-1,9.062276966E0
6.866810487E1,1.061442719E0,9.317374420E0,1.151555328E0,9.448079509E0
6.867804287E1,1.108444977E0,9.683513031E0,1.919757843E0,9.934009516E0
6.868797987E1,1.143771515E0,9.878856812E0,1.783990173E0,1.010359570E1
6.869791787E1,6.735992432E-3,9.884395294E0,2.480641479E0,1.019092233E1
6.870785487E1,1.754351807E-1,1.001971390E1,1.982178040E0,1.021540375E1
6.871779287E1,7.050338745E-2,1.002240829E1,1.447040863E0,1.012657721E1
6.872772987E1,-1.326990509E0,9.874066772E0,1.887275391E0,1.014001513E1
6.873766787E1,-1.361418915E0,9.953701172E0,1.463356934E0,1.015239095E1
6.874760487E1,-1.459465027E0,1.006402176E1,9.030720520E-1,1.020931493E1
6.875754287E1,-2.136806488E0,1.020472916E1,5.903723145E-1,1.044274766E1
6.876748087E1,-2.751877441E0,1.035157379E1,3.372486877E-1,1.071641946E1
6.877741787E1,-3.087030487E0,1.032882111E1,3.409909058E-1,1.078566537E1
6.878735587E1,-3.250340881E0,1.018317398E1,6.670129395E-1,1.071011925E1
6.879729262E1,-3.455713806E0,9.874366150E0,1.117126923E0,1.052107586E1
6.880723062E1,-3.517535248E0,9.520951080E0,1.486259308E0,1.025819333E1
6.881716762E1,-2.666255493E0,9.098080444E0,1.720222778E0,9.635515167E0
6.882710562E1,-1.689536591E0,8.623417511E0,1.808090057E0,8.971457692E0
6.883704362E1,-9.617500305E-1,8.335416412E0,1.747017059E0,8.570659163E0
6.884698062E1,-7.159611511E-1,8.237969055E0,1.776655426E0,8.457732499E0
6.885691862E1,-7.023394775E-1,8.200846252E0,1.901046753E0,8.447552235E0
6.886685562E1,-7.771838379E-1,8.301586761E0,1.979184265E0,8.569569874E0
6.887679362E1,-8.514294434E-1,8.602610779E0,1.924398193E0,8.856249359E0
6.888673063E1,-8.623567200E-1,8.891510010E0,1.878294067E0,9.128559468E0
6.889666862E1,-7.830216980E-1,9.068142700E0,1.845661926E0,9.287131040E0
6.890660563E1,-5.489085388E-1,9.095236359E0,1.792223053E0,9.286371114E0
6.891654362E1,-7.198530579E-1,8.934770050E0,1.904489594E0,9.163808427E0
6.892648162E1,-1.164578247E0,8.857380981E0,2.303559723E0,9.225823960E0
6.893641863E1,-1.306483154E0,8.912915497E0,2.533930664E0,9.357764984E0
6.894635662E1,-1.222208405E0,9.035061493E0,2.618205414E0,9.485838347E0
6.895629363E1,-8.776249695E-1,9.086853790E0,2.631527710E0,9.500846040E0
6.896623163E1,-5.258564758E-1,9.137448578E0,2.392025757E0,9.459983022E0
6.897616862E1,-2.691403198E-1,9.208101654E0,2.000889130E0,9.426830321E0
6.898610663E1,-4.420307922E-1,9.412875824E0,1.540746002E0,9.548377912E0
6.899604362E1,-6.390211487E-1,9.840835876E0,1.246457977E0,9.940022951E0
6.900598162E1,-4.490661621E-1,1.018332367E1,1.310824127E0,1.027715920E1
6.901591963E1,-1.806742859E-1,1.062535446E1,1.454076233E0,1.072590967E1
6.902585662E1,2.110610962E-2,1.101798798E1,1.840273132E0,1.117063605E1
6.903579463E1,3.628454590E-1,1.123024658E1,2.664309540E0,1.154766818E1
6.904573162E1,3.574566650E-1,1.121318207E1,3.514092407E0,1.175636308E1
6.905566962E1,-2.143542480E-1,1.107681564E1,3.965852966E0,1.176731840E1
6.906560662E1,-6.882687378E-1,1.100331848E1,3.866010590E0,1.168301200E1
6.907554462E1,-9.469308472E-1,1.095077774E1,3.192111969E0,1.144577608E1
6.908548262E1,-1.489402771E0,1.084360062E1,1.973346405E0,1.112187444E1
6.909541962E1,-2.121687927E0,1.083881058E1,5.571414185E-1,1.105856143E1
6.910535762E1,-2.723586273E0,1.115031281E1,-1.087039490E0,1.152948623E1
6.911529462E1,-2.919977875E0,1.148396896E1,-2.488125916E0,1.210779024E1
6.912523262E1,-2.308200073E0,1.134041748E1,-3.290158081E0,1.203154173E1
6.913516962E1,-1.052012329E0,1.091679840E1,-3.430715790E0,1.149143281E1
6.914510762E1,-1.284329224E-1,1.049572403E1,-3.180735626E0,1.096785289E1
6.915504462E1,3.986210632E-1,9.987830200E0,-2.723137207E0,1.036007370E1
6.916498262E1,6.828799438E-1,9.473200378E0,-2.359842682E0,9.786557511E0
6.917492062E1,9.539662170E-1,9.146429901E0,-2.114353180E0,9.435980121E0
6.918485762E1,1.198856964E0,9.104067993E0,-1.909878387E0,9.379176270E0
6.919479562E1,1.251547394E0,9.102870483E0,-1.907633057E0,9.384438491E0
6.920473262E1,1.499431915E0,8.907377014E0,-1.839973755E0,9.218197479E0
6.921467062E1,1.917811890E0,8.667875061E0,-1.633403320E0,9.026520200E0
6.922460762E1,1.692380676E0,8.687633972E0,-1.150657196E0,8.925421467E0
6.923454562E1,6.764433289E-1,9.085656281E0,-3.050656128E-1,9.115908658E0
6.924448262E1,-6.233038330E-1,9.852810974E0,8.211923218E-1,9.906601263E0
6.925442062E1,-9.425898743E-1,1.097547638E1,1.510658569E0,1.111897687E1
6.926435862E1,-1.114133148E0,1.181657730E1,1.796863403E0,1.200422883E1
6.927429562E1,-1.542991333E0,1.204605011E1,1.616189117E0,1.225153920E1
6.928423362E1,-2.113904114E0,1.193064011E1,9.768685913E-1,1.215578201E1
6.929417062E1,-3.016078033E0,1.145777344E1,6.682104492E-1,1.186692058E1
6.930410862E1,-5.297483826E0,1.095960938E1,6.721023560E-2,1.217295731E1
6.931404562E1,-6.986721039E0,1.029080017E1,1.375639343E-1,1.243920266E1
6.932398362E1,-7.294481049E0,9.710307312E0,1.059945831E0,1.219110360E1
6.933392162E1,-6.292315063E0,9.336384888E0,2.089654541E0,1.145111207E1
6.934385862E1,-4.809797974E0,9.366921387E0,2.492915955E0,1.082072099E1
6.935379662E1,-3.182531891E0,9.444759521E0,2.740800476E0,1.033653612E1
6.936373362E1,-1.641486511E0,9.504784698E0,3.132086792E0,1.014127102E1
6.937367162E1,-4.177812195E-1,9.556277618E0,3.335663452E0,1.013033236E1
6.938360862E1,3.141966248E-1,9.667646027E0,3.472179565E0,1.027706817E1
6.939354662E1,4.875361633E-1,9.731862488E0,3.465293884E0,1.034190992E1
6.940348362E1,6.444099426E-1,9.465566254E0,3.330124969E0,1.005494610E1
6.941342162E1,2.859054565E-1,8.869505768E0,2.958896942E0,9.354407817E0
6.942335962E1,6.572831726E-1,8.279283142E0,2.947969666E0,8.813006052E0
6.943329662E1,1.611548767E0,7.877967682E0,3.103047180E0,8.619069905E0
6.944323462E1,1.513053589E0,7.633226624E0,2.719394989E0,8.243214722E0
6.945317162E1,1.085692291E0,7.617509308E0,2.460134125E0,8.078207457E0
6.946310962E1,9.672885132E-1,7.713010712E0,2.420915680E0,8.141683735E0
6.947304662E1,1.108145599E0,7.976163483E0,2.462080078E0,8.420748713E0
6.948298462E1,1.241368561E0,8.250393219E0,2.586471405E0,8.734976732E0
6.949292162E1,9.312135315E-1,8.357570343E0,2.626438293E0,8.809898909E0
6.950285962E1,2.926414490E-1,8.291856995E0,2.575843506E0,8.687663737E0
6.951279762E1,-4.703219604E-1,8.121062164E0,2.522404633E0,8.516770430E0
6.952273462E1,-1.090182953E0,7.998467102E0,2.597847748E0,8.480140787E0
6.953267262E1,-1.510059814E0,7.937693481E0,2.881507874E0,8.578481572E0
6.954260962E1,-1.742676086E0,7.956554260E0,3.247496796E0,8.768689245E0
6.955254762E1,-1.849104767E0,7.986192627E0,3.504212952E0,8.915041757E0
6.956248462E1,-1.777852936E0,7.887847137E0,3.673959961E0,8.881265412E0
6.957242262E1,-1.779649200E0,7.628286896E0,3.752696228E0,8.685657213E0
6.958235962E1,-1.723964996E0,7.353757782E0,3.884571991E0,8.493509780E0
6.959229762E1,-1.670077057E0,7.110663300E0,3.943100281E0,8.300525872E0
6.960223562E1,-1.593436432E0,6.959328003E0,4.047583008E0,8.206961321E0
6.961217262E1,-1.827399902E0,6.748715973E0,4.218377838E0,8.165737522E0
6.962211062E1,-2.386337585E0,6.397695923E0,4.296515350E0,8.067537688E0
6.963204762E1,-2.701132965E0,6.469546509E0,4.400998077E0,8.277676933E0
6.964198562E1,-2.776426392E0,7.781119080E0,4.436923370E0,9.377667441E0
6.965192262E1,-3.348686371E0,8.696465607E0,4.513863373E0,1.035457276E1
6.966186062E1,-4.036805420E0,9.205856323E0,4.502487030E0,1.101435328E1
6.967179762E1,-4.300706635E0,9.847721558E0,4.257296906E0,1.155847197E1
6.968173562E1,-4.445755005E0,1.079839462E1,3.929777985E0,1.232125071E1
6.969167362E1,-4.356690216E0,1.213765961E1,3.519780579E0,1.336758713E1
6.970161062E1,-4.370311890E0,1.287352936E1,3.640130310E0,1.407401623E1
6.971154862E1,-5.071603546E0,1.197854050E1,4.826413422E0,1.387446797E1
6.972148562E1,-5.808072052E0,1.084225342E1,6.134243774E0,1.374471196E1
6.973142362E1,-6.356531525E0,9.992171173E0,6.668782196E0,1.359123371E1
6.974136062E1,-6.762637024E0,9.441166992E0,6.379433899E0,1.325013474E1
6.975129862E1,-6.487060089E0,9.886191559E0,5.541476440E0,1.305858696E1
6.976123562E1,-5.299130402E0,1.078013260E1,4.174818420E0,1.271696311E1
6.977117362E1,-3.763473816E0,1.143741577E1,2.294877777E0,1.225743361E1
6.978111162E1,-2.417622528E0,1.221549774E1,7.243437195E-1,1.247349019E1
6.979104862E1,-9.226812744E-1,1.362406860E1,2.183958435E-1,1.365702320E1
6.980098737E1,1.033001862E0,1.570953186E1,2.592608643E-1,1.574559304E1
6.981092437E1,3.383264465E0,1.777463745E1,-8.890013123E-1,1.811558827E1
6.982086237E1,5.525310059E0,1.853011642E1,-3.242557068E0,1.960633679E1
6.983079937E1,6.893315277E0,1.653581360E1,-4.359234924E0,1.843783762E1
6.984073737E1,5.742807770E0,1.225381805E1,-3.376229095E0,1.394757401E1
6.985067437E1,3.192261658E0,9.584119720E0,-1.720372467E0,1.024722239E1
6.986061237E1,1.453178101E0,8.139922943E0,-4.686753845E-1,8.281891615E0
6.987055037E1,7.029382324E-1,6.792125702E0,1.221459961E-1,6.829495834E0
6.988048737E1,2.439926147E-1,5.797144775E0,3.760180664E-1,5.814448343E0
6.989042537E1,-2.134561157E-1,5.150788879E0,5.897735596E-1,5.188836329E0
6.990036237E1,-7.750881958E-1,4.787793732E0,8.196954346E-1,4.918905481E0
6.991030037E1,-1.071022797E0,5.019661560E0,7.843688965E-1,5.192237145E0
6.992023737E1,-6.415658569E-1,6.186036072E0,6.234535217E-1,6.250387454E0
6.993017537E1,2.865042114E-1,7.774383087E0,6.060896301E-1,7.803234053E0
6.994011237E1,1.141226807E0,9.413025513E0,5.939648438E-1,9.500539046E0
6.995005037E1,1.286574554E0,1.099523529E1,4.644841003E-1,1.107999182E1
6.995998837E1,1.426533508E0,1.196836166E1,3.365002441E-1,1.205777389E1
6.996992537E1,1.798210602E0,1.217074081E1,7.238946533E-1,1.232414365E1
6.997986337E1,2.376757507E0,1.163440613E1,7.354206848E-1,1.189744619E1
6.998980037E1,3.248993683E0,1.038166122E1,1.832189941E-1,1.087972513E1
6.999973837E1,3.718267822E0,9.183702393E0,-5.343887329E-1,9.922271743E0
7.000967537E1,3.920946350E0,8.490044861E0,-8.818162537E-1,9.393204029E0
7.001961337E1,4.083208923E0,8.241411896E0,-6.963519287E-1,9.223793751E0
7.002955037E1,3.796405334E0,8.171207886E0,-5.044509888E-2,9.010209569E0
7.003948837E1,2.838996277E0,8.031997375E0,1.032253418E0,8.581283635E0
7.004942637E1,1.848506012E0,8.020022278E0,1.959125977E0,8.460254512E0
7.005936337E1,1.141675873E0,7.967780914E0,2.206262054E0,8.346049889E0
7.006930137E1,8.979826355E-1,8.059390411E0,2.320474548E0,8.434734658E0
7.007923837E1,1.028361511E0,8.348139954E0,2.001188507E0,8.646023567E0
7.008917637E1,4.132905579E-1,8.721164246E0,2.145937500E0,8.990804338E0
7.009911337E1,-2.891986084E-1,9.168284454E0,2.354304199E0,9.470154377E0
7.010905137E1,-6.126759338E-1,9.502838745E0,2.131118317E0,9.758123861E0
7.011898837E1,-1.161434784E0,9.654772797E0,1.754351807E0,9.881362192E0
7.012892637E1,-1.595831451E0,9.724078674E0,9.377998352E-1,9.898679337E0
7.013886338E1,-2.592908020E0,9.833950195E0,9.074130249E-1,1.021044303E1
7.014880137E1,-3.746708679E0,1.010698242E1,9.831555176E-1,1.082384009E1
7.015873937E1,-4.132007446E0,1.031759445E1,4.882846069E-1,1.112495675E1
7.016867637E1,-4.647236023E0,1.023661285E1,1.986369324E-1,1.124386508E1
7.017861437E1,-5.896837463E0,9.967921600E0,5.542973328E-1,1.159480050E1
7.018855138E1,-5.695655823E0,9.779613190E0,7.661068726E-1,1.134320277E1
7.019848937E1,-3.921245728E0,9.427245941E0,7.137158203E-1,1.023516118E1
7.020842638E1,-2.605032806E0,8.944948883E0,1.100212097E0,9.381299116E0
7.021836438E1,-1.819167023E0,8.367599487E0,1.899250488E0,8.771159687E0
7.022830137E1,-1.028810577E0,7.962841187E0,2.012714539E0,8.277457990E0
7.023823938E1,-8.551716614E-1,7.840395813E0,2.044598236E0,8.147607442E0
7.024817737E1,-8.210426331E-1,7.926317139E0,2.293081512E0,8.292094863E0
7.025811437E1,-8.048762512E-1,8.060737610E0,2.559826813E0,8.495647704E0
7.026805238E1,-8.455915833E-1,8.213569794E0,2.794688416E0,8.717111748E0
7.027798937E1,-8.641529846E-1,8.427474976E0,2.990331573E0,8.983939991E0
7.028792738E1,-7.914042664E-1,8.417445831E0,3.081641693E0,8.998679379E0
7.029786437E1,-6.658154297E-1,8.177943878E0,3.093167725E0,8.768680792E0
7.030780237E1,-5.429209900E-1,8.188571777E0,2.951562195E0,8.721192025E0
7.031773937E1,-4.584965515E-1,8.346194000E0,2.835852814E0,8.826734082E0
7.032767737E1,-3.968247986E-1,8.768615570E0,2.909799042E0,9.247324986E0
7.033761537E1,-3.531156921E-1,9.556576996E0,3.153192902E0,1.006953227E1
7.034755237E1,1.294807434E-1,1.022179367E1,3.268153839E0,1.073231851E1
7.035749037E1,7.677534485E-1,1.065933380E1,2.693349152E0,1.102111483E1
7.036742737E1,1.012943573E0,1.122560623E1,1.785037994E0,1.141168921E1
7.037736537E1,1.041534119E0,1.172631500E1,1.241218872E0,1.183773125E1
7.038730237E1,9.580078125E-1,1.205009171E1,1.310824127E0,1.215897812E1
7.039724037E1,7.128176880E-1,1.202644089E1,1.742227020E0,1.217286920E1
7.040717737E1,1.576222229E-1,1.164428558E1,2.342478790E0,1.187861265E1
7.041711537E1,-4.022135925E-1,1.094688583E1,2.933300171E0,1.134020878E1
7.042705237E1,-6.459068298E-1,1.027313690E1,3.240910492E0,1.079157256E1
7.043699037E1,-6.884184265E-1,9.971963196E0,3.078348541E0,1.045897699E1
7.044692837E1,-7.319778442E-1,9.983638916E0,2.809956665E0,1.039734072E1
7.045686537E1,-1.032103729E0,1.043105850E1,2.523901520E0,1.078157217E1
7.046680337E1,-1.947001190E0,1.157153687E1,1.482966156E0,1.182753008E1
7.047674037E1,-2.731370087E0,1.257310410E1,-1.989363098E-1,1.286790211E1
7.048667837E1,-3.092269592E0,1.339758957E1,-1.790426788E0,1.386589938E1
7.049661537E1,-2.706671448E0,1.337723190E1,-2.666255493E0,1.390630512E1
7.050655337E1,-1.539548492E0,1.271470963E1,-3.003953247E0,1.315514293E1
7.051649037E1,-5.755531311E-1,1.184082687E1,-2.893782349E0,1.220288567E1
7.052642837E1,9.789642334E-2,1.077848602E1,-2.564317474E0,1.107975942E1
7.053636637E1,4.776567078E-1,9.749974823E0,-2.523901520E0,1.008267047E1
7.054630337E1,5.869294739E-1,8.863368530E0,-2.484683075E0,9.223743161E0
7.055624137E1,6.186634827E-1,8.179141388E0,-2.557731171E0,8.592036260E0
7.056617837E1,6.900650024E-1,7.784861298E0,-2.615810394E0,8.241524079E0
7.057611637E1,7.656578064E-1,7.465425568E0,-2.475552063E0,7.902352105E0
7.058605337E1,7.209008789E-1,7.384893036E0,-2.328857117E0,7.776883611E0
7.059599137E1,5.020559692E-1,7.468569031E0,-1.928290100E0,7.729805061E0
7.060592837E1,2.095642090E-2,7.812553711E0,-1.100960541E0,7.889774951E0
7.061586637E1,-8.839118958E-1,8.568930817E0,1.730401611E-1,8.616137097E0
7.062580337E1,-1.595831451E0,9.663005676E0,1.695973206E0,9.939651998E0
7.063574137E1,-1.736538849E0,1.082429077E1,3.094215546E0,1.139100556E1
7.064567937E1,-2.175575867E0,1.198916840E1,3.535797272E0,1.268759834E1
7.065561637E1,-4.027225342E0,1.303908508E1,1.792971497E0,1.376412113E1
7.066555437E1,-5.760920105E0,1.267219803E1,6.164181519E-1,1.393387149E1
7.067549137E1,-6.919510803E0,1.179621964E1,7.379653931E-2,1.367610593E1
7.068542937E1,-6.773414612E0,1.105675735E1,1.143621826E-1,1.296703927E1
7.069536637E1,-5.067861328E0,1.039812698E1,5.078938293E-1,1.157852406E1
7.070530437E1,-3.511098633E0,9.975106659E0,1.100212097E0,1.063207567E1
7.071524137E1,-2.482288055E0,9.543853455E0,1.790875854E0,1.002268073E1
7.072517937E1,-1.790426788E0,9.101523285E0,2.378853149E0,9.576131604E0
7.073511737E1,-1.264869690E0,8.820407867E0,3.046464844E0,9.417029167E0
7.074505437E1,-6.474037170E-1,8.653504944E0,3.777095490E0,9.464075746E0
7.075499237E1,2.969824219E-1,8.644224243E0,4.378245392E0,9.694320195E0
7.076492937E1,4.628375244E-1,8.781638489E0,4.233646088E0,9.759874606E0
7.077486737E1,4.436773682E-1,8.951385498E0,3.422931976E0,9.593780030E0
7.078480437E1,1.360371094E0,9.059011688E0,2.948418732E0,9.623381698E0
7.079474204E1,1.420695648E0,8.879385223E0,2.349364471E0,9.294157923E0
7.080467904E1,9.737251282E-1,8.401279449E0,1.835034027E0,8.654304530E0
7.081461704E1,9.111552429E-1,7.861801300E0,1.708547058E0,8.096743580E0
7.082455404E1,8.717871094E-1,7.434889069E0,1.754950562E0,7.688786621E0
7.083449204E1,5.926176453E-1,7.218439178E0,1.846859436E0,7.474486579E0
7.084443004E1,2.257305908E-1,7.145690460E0,2.018851776E0,7.428836312E0
7.085436704E1,-2.278262329E-1,7.341183929E0,2.226170654E0,7.674680584E0
7.086430504E1,-6.304888916E-1,7.742649078E0,2.523452454E0,8.167860386E0
7.087424204E1,-9.364526367E-1,8.099506989E0,2.820285187E0,8.627454174E0
7.088418004E1,-1.203197937E0,8.401129761E0,3.091970215E0,9.032549271E0
7.089411704E1,-1.406624908E0,8.656199341E0,3.326382751E0,9.379403119E0
7.090405504E1,-1.634750519E0,8.702602844E0,3.553759918E0,9.541326694E0
7.091399204E1,-1.796863403E0,8.504714355E0,3.685635681E0,9.441546205E0
7.092393004E1,-1.845512238E0,8.193361816E0,3.627855835E0,9.148684672E0
7.093386704E1,-1.906884613E0,7.852520599E0,3.510799255E0,8.810448349E0
7.094380504E1,-2.033371582E0,7.440876617E0,3.517684937E0,8.477933247E0
7.095374304E1,-2.102976837E0,7.108867035E0,3.641477509E0,8.259470960E0
7.096368004E1,-2.121089172E0,6.958579559E0,3.791914673E0,8.203625153E0
7.097361804E1,-2.169738007E0,6.921606445E0,3.905977478E0,8.238510719E0
7.098355504E1,-2.343227234E0,6.760691071E0,4.026327209E0,8.210296488E0
7.099349304E1,-2.697241058E0,6.367309113E0,4.222120056E0,8.102100495E0
7.100343004E1,-3.069816284E0,6.641688538E0,4.312981110E0,8.493385939E0
7.101336804E1,-3.050057373E0,8.200696564E0,4.116439819E0,9.669506238E0
7.102330504E1,-3.352727966E0,8.845405884E0,4.206851807E0,1.035275771E1
7.103324304E1,-3.657045135E0,9.183552704E0,4.476590881E0,1.085133565E1
7.104318004E1,-4.036506042E0,9.815688171E0,4.707410889E0,1.161037607E1
7.105311804E1,-4.606820068E0,1.090138046E1,4.643493805E0,1.271317906E1
7.106305604E1,-4.847519531E0,1.188288940E1,4.181404724E0,1.349761652E1
7.107299304E1,-5.480852509E0,1.196087723E1,3.794758759E0,1.369315604E1
7.108293104E1,-6.372398529E0,1.147229324E1,4.342170410E0,1.382300326E1
7.109286804E1,-6.891968079E0,1.084240311E1,5.361550598E0,1.392132012E1
7.110280604E1,-7.540419617E0,9.767787781E0,6.215225372E0,1.381653475E1
7.111274304E1,-8.422984314E0,8.372389526E0,6.960824890E0,1.376577838E1
7.112268104E1,-8.849297791E0,7.906707916E0,7.100634155E0,1.382913977E1
7.113261804E1,-7.225175171E0,9.360784149E0,5.763015747E0,1.315445881E1
7.114255604E1,-4.535867615E0,1.081007034E1,3.233276367E0,1.216083023E1
7.115249304E1,-2.615211639E0,1.151540359E1,9.482780457E-1,1.184664860E1
7.116243104E1,-1.232237549E0,1.233330276E1,-1.881587219E-1,1.239613529E1
7.117236904E1,4.276606750E-1,1.417103119E1,-2.730322266E-1,1.418011161E1
7.118230604E1,2.364033966E0,1.675780197E1,-3.382965088E-1,1.692710926E1
7.119224404E1,4.107458496E0,1.890912827E1,-1.516795807E0,1.940945689E1
7.120218104E1,5.658083954E0,1.914234329E1,-3.211421814E0,2.021772615E1
7.121211904E1,6.609355774E0,1.652383850E1,-3.316802673E0,1.810309373E1
7.122205604E1,4.553381195E0,1.217747681E1,-2.113754425E0,1.317164301E1
7.123199404E1,1.461410980E0,9.525142365E0,-8.069718933E-1,9.670328989E0
7.124193104E1,2.148033142E-1,7.764204254E0,1.618135071E-1,7.768860391E0
7.125186904E1,-2.258802795E-1,6.257886658E0,6.421646118E-1,6.294802833E0
7.126180704E1,-5.453160095E-1,5.050647125E0,6.527925110E-1,5.121771568E0
7.127174404E1,-6.601272583E-1,4.353247375E0,3.583547974E-1,4.417572735E0
7.128168204E1,-4.294569397E-1,4.290078735E0,2.872526550E-1,4.321078905E0
7.129161904E1,4.625381470E-2,4.869224396E0,4.843927002E-1,4.893477487E0
7.130155704E1,6.719526672E-1,6.069727936E0,5.631289673E-1,6.132718144E0
7.131149404E1,1.088237000E0,7.581134949E0,6.914122009E-1,7.689988148E0
